Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT018,2716.3936
FDI48,OUT046,775.8535
DRC24,OUT019,74.19846
NCZ05,OUT017,1724.6392
FDJ57,OUT049,3000.9211
FDX11,OUT017,3293.4888
FDE09,OUT035,1854.264
NCK06,OUT049,1915.6553
DRE37,OUT017,3143.003
FDV56,OUT046,1415.6902
FDY43,OUT017,2412.6443
FDV35,OUT013,2465.2617
FDF05,OUT019,-158.23761
FDA36,OUT035,3030.771
FDS13,OUT027,4771.87
FDU47,OUT013,2270.708
FDI36,OUT010,548.12335
FDH48,OUT046,1333.6788
FDZ14,OUT013,2109.734
FDS46,OUT013,2135.822
FDE21,OUT017,1923.6243
FDA26,OUT049,3618.2039
FDV12,OUT046,1595.8322
FDL46,OUT019,48.749706
FDN57,OUT013,2243.541
NCJ18,OUT017,1923.6243
FDO36,OUT045,2776.004
FDX55,OUT018,3018.6367
FDT25,OUT019,120.96543
FDD16,OUT049,1186.9575
NCX18,OUT013,3110.0415
NCG55,OUT018,1589.0632
NCV18,OUT049,1623.1072
NCS18,OUT035,1790.5802
FDC37,OUT045,1627.9501
FDE47,OUT046,2147.0295
DRG49,OUT019,-206.44275
FDC39,OUT049,3522.127
FDH24,OUT019,309.60883
FDV39,OUT027,4277.0815
NCL17,OUT045,2136.2605
NCY53,OUT035,2016.3524
FDH52,OUT013,952.94965
NCD19,OUT018,704.07715
FDI44,OUT046,1196.6772
DRD49,OUT027,5754.378
FDN08,OUT035,2025.748
FDO20,OUT027,5490.3687
FDY02,OUT046,3983.8054
FDX23,OUT045,1448.4481
FDX01,OUT017,1923.6243
FDH20,OUT027,2649.976
NCX41,OUT017,3778.8499
FDD21,OUT027,2954.8828
DRH11,OUT019,88.33062
DRE60,OUT018,4511.454
FDB10,OUT013,3655.6301
FDH38,OUT013,1916.8704
NCL07,OUT018,511.16647
FDD48,OUT046,1899.4233
NCT54,OUT027,2507.514
FDF32,OUT027,5777.002
DRH51,OUT045,1255.0991
DRG03,OUT035,2539.0356
NCY42,OUT019,582.3965
FDH32,OUT017,1578.8188
NCJ06,OUT027,2915.2097
FDH47,OUT027,2507.514
FDZ08,OUT018,1193.8336
FDK16,OUT017,1578.8188
DRG01,OUT018,997.95154
NCM53,OUT027,2541.3337
NCB07,OUT035,3295.938
NCZ06,OUT035,4140.781
FDU48,OUT049,2102.2935
NCB55,OUT027,1795.1719
FDP15,OUT013,4250.62
FDF17,OUT046,3200.6433
NCN06,OUT049,2599.7212
DRM48,OUT018,511.16647
FDH10,OUT046,1799.7699
FDC60,OUT018,1444.5732
FDE35,OUT018,763.90125
DRI23,OUT013,2512.7961
NCR38,OUT013,4241.292
FDP04,OUT035,1120.5704
NCW17,OUT045,1973.9878
FDX34,OUT017,1957.7354
NCK53,OUT045,1782.4268
NCO54,OUT010,140.17679
NCH55,OUT046,2147.0295
FDT44,OUT027,3202.6953
DRG49,OUT046,3764.3542
FDX46,OUT010,167.34361
DRG36,OUT049,2849.6035
FDU37,OUT049,1575.156
FDK10,OUT049,2125.5225
DRF37,OUT027,5150.049
FDC44,OUT035,1921.624
FDP15,OUT046,4204.5186
FDZ27,OUT027,1329.7242
FDY22,OUT019,112.14829
DRG51,OUT035,2823.4338
FDN58,OUT045,3829.3306
FDW01,OUT049,2492.4287
FDX24,OUT018,1280.0759
FDO51,OUT017,694.7165
FDJ52,OUT027,4467.0605
NCY06,OUT010,347.30777
FDE20,OUT018,2646.9634
FDT23,OUT010,184.90147
FDQ51,OUT046,775.8535
FDE35,OUT046,957.32965
FDB46,OUT013,3341.6975
NCG19,OUT035,3398.9207
NCL06,OUT018,3374.6138
FDT36,OUT019,35.906174
FDC56,OUT049,2135.822
FDJ26,OUT049,2730.024
FDZ59,OUT017,3193.4148
FDV11,OUT027,4292.144
FDR13,OUT010,295.92926
FDI15,OUT018,3209.7434
FDF47,OUT018,2502.158
NCB54,OUT019,120.96543
NCK19,OUT027,5497.946
FDX16,OUT017,2499.1826
FDL50,OUT045,1945.3335
NCE31,OUT035,647.9124
DRJ01,OUT049,2537.3257
FDE22,OUT013,2641.9521
FDY20,OUT019,192.43286
NCO14,OUT045,654.0694
NCR50,OUT017,2566.6082
DRM47,OUT017,3147.8992
FDO27,OUT010,235.03352
FDJ20,OUT027,3023.96
NCX17,OUT013,4090.9792
FDG59,OUT049,643.1588
FDD52,OUT045,1654.2971
FDO48,OUT017,3679.7002
FDC59,OUT019,107.262505
FDS15,OUT018,1416.888
FDB47,OUT035,3597.4045
FDV14,OUT019,185.78378
FDB27,OUT013,3055.299
FDA35,OUT035,2208.517
FDN51,OUT018,3760.849
FDO39,OUT019,405.86847
FDB28,OUT049,3059.2659
DRJ25,OUT046,818.4454
FDH46,OUT027,2541.3337
FDI10,OUT045,2815.7102
FDU21,OUT018,543.1678
FDD09,OUT049,3072.5083
FDD10,OUT046,2134.9458
FDN31,OUT010,533.97095
FDA46,OUT018,2947.103
FDM56,OUT046,1401.047
FDF11,OUT010,461.03226
FDS32,OUT018,1830.975
NCM06,OUT013,2492.4287
FDZ26,OUT045,3736.68
FDO01,OUT013,2022.9943
FDJ46,OUT049,2849.6035
FDG26,OUT019,-208.35153
FDZ38,OUT035,4065.6157
NCO55,OUT013,1717.8853
FDT60,OUT035,2208.517
FDW37,OUT049,1419.1292
NCK42,OUT018,2828.1504
FDA45,OUT046,2638.3806
FDW55,OUT018,3619.415
FDY44,OUT017,3176.5535
FDQ31,OUT017,1319.4327
FDM09,OUT049,2849.6035
FDH12,OUT018,1416.888
NCQ43,OUT035,1497.3103
FDT33,OUT035,2807.287
NCT41,OUT018,2208.7441
DRJ25,OUT010,160.85442
NCQ41,OUT046,3152.3528
NCN17,OUT049,1717.8853
DRO35,OUT027,3457.7566
FDU27,OUT018,643.2915
FDY43,OUT027,4060.4304
FDG46,OUT035,2524.243
DRL49,OUT018,1555.9865
NCB55,OUT049,934.4437
FDK28,OUT049,7228.0845
FDO49,OUT045,820.477
FDT03,OUT013,2163.484
FDW33,OUT027,2704.4858
FDR02,OUT035,1828.1759
FDF50,OUT013,3178.8833
FDA40,OUT018,1192.2528
NCT53,OUT018,2321.3022
FDY60,OUT035,2372.0574
FDP44,OUT027,2642.8735
NCQ50,OUT045,3762.102
NCC30,OUT017,2890.4028
FDQ60,OUT018,1746.5293
FDG41,OUT046,1755.0159
FDQ03,OUT046,3229.7905
FDM03,OUT045,1404.4128
FDZ51,OUT018,1181.3439
DRF51,OUT035,666.62805
FDF39,OUT017,4945.602
FDW52,OUT035,2921.3381
FDY22,OUT049,2521.083
FDG14,OUT013,3017.88
FDA57,OUT017,721.50354
FDL45,OUT019,120.96543
FDX28,OUT046,1554.6179
NCQ54,OUT013,2823.8909
FDH40,OUT045,1288.8601
FDU52,OUT035,2672.4163
FDT60,OUT010,333.5702
FDK08,OUT045,1161.7971
FDN04,OUT049,2711.8254
FDE50,OUT013,3014.9312
FDI16,OUT049,793.30054
FDM50,OUT049,974.7767
NCV30,OUT049,1020.7087
FDT44,OUT013,1916.8704
FDY60,OUT013,2521.083
FDT56,OUT017,941.1976
FDV58,OUT018,2680.789
FDU04,OUT013,2164.4763
NCN05,OUT027,5612.5796
FDI53,OUT018,2174.9956
FDD34,OUT046,2684.2634
FDW47,OUT027,3280.8767
FDT51,OUT027,3016.495
FDO27,OUT013,1572.065
NCQ18,OUT018,1416.888
NCW05,OUT013,2256.4539
FDI15,OUT010,1060.4923
NCH43,OUT010,-638.0611
FDT40,OUT049,1854.3228
NCG19,OUT017,3277.667
NCM30,OUT035,787.44464
FDB38,OUT017,2735.2512
FDB22,OUT046,2474.982
FDC58,OUT046,670.5156
NCI29,OUT013,2221.5676
FDA23,OUT010,242.32521
DRG48,OUT013,2398.1904
FDV21,OUT013,2135.822
NCG18,OUT019,238.40567
FDG40,OUT045,609.26556
FDU24,OUT018,1271.0676
FDA22,OUT049,2705.9377
FDY35,OUT046,775.8535
FDJ15,OUT045,3875.9844
NCW18,OUT018,2128.3213
FDK56,OUT018,2947.103
FDF44,OUT046,2890.2485
FDP51,OUT049,2072.6619
FDU22,OUT027,3256.3267
FDM28,OUT017,2601.9607
NCL42,OUT046,5115.5806
FDJ15,OUT019,888.45557
FDI32,OUT018,1589.0632
DRL11,OUT046,2582.2744
DRO59,OUT018,997.95154
FDA07,OUT019,120.96543
NCO53,OUT013,3226.9768
FDO21,OUT045,2592.473
FDW39,OUT045,2894.323
NCV17,OUT013,2152.3892
FDE22,OUT046,2684.2634
NCB06,OUT018,2405.6787
DRF48,OUT017,3053.661
FDB05,OUT013,2360.3513
FDP28,OUT027,5099.9346
FDP23,OUT046,3530.7683
NCS41,OUT018,3121.3467
FDS40,OUT018,389.81192
FDA16,OUT017,3554.969
FDN20,OUT035,2771.524
FDF04,OUT027,5838.3774
DRG36,OUT018,2655.561
FDW16,OUT018,1181.3439
FDU09,OUT017,1102.2308
FDW01,OUT046,2474.982
FDB15,OUT045,4427.5215
NCJ17,OUT049,1351.1259
NCT18,OUT018,3092.6924
FDG16,OUT018,2155.4392
FDP27,OUT017,3147.8992
FDQ44,OUT027,3127.4685
FDL50,OUT027,3280.8767
FDW57,OUT027,5522.254
FDS34,OUT013,1889.7036
NCV30,OUT035,1074.2583
FDD26,OUT018,2947.103
FDA03,OUT045,2405.2803
FDS27,OUT018,2861.8079
FDM12,OUT013,2400.2317
NCV42,OUT027,3016.495
NCS41,OUT046,3152.3528
FDN56,OUT018,1965.3093
DRK59,OUT046,3150.8755
NCG18,OUT046,1700.4382
NCN26,OUT017,1923.6243
FDI60,OUT027,1916.1943
NCI43,OUT049,766.1337
NCL17,OUT049,2270.708
FDQ19,OUT019,-144.78981
FDY43,OUT049,2405.8904
FDR36,OUT049,687.96265
FDJ58,OUT049,2849.6035
DRY23,OUT045,696.66125
FDK26,OUT027,5589.1025
DRH03,OUT045,1476.0382
FDC10,OUT010,70.8553
FDD23,OUT013,3081.3872
FDP32,OUT045,1889.5421
FDO31,OUT035,1395.4482
FDQ57,OUT013,2521.083
FDX32,OUT027,3716.167
FDC39,OUT027,6067.81
FDU55,OUT046,4129.869
FDL45,OUT013,2164.4763
DRK37,OUT049,4559.165
FDK22,OUT013,3191.8586
DRG37,OUT027,4037.2012
FDK22,OUT017,3258.3706
DRH36,OUT018,997.95154
DRC36,OUT018,2655.561
DRE03,OUT027,1213.2563
FDF34,OUT046,3152.3528
FDZ22,OUT046,1333.6788
FDC44,OUT010,294.3346
FDN31,OUT027,5281.7725
FDO03,OUT017,5398.254
FDA01,OUT049,974.7767
NCH42,OUT049,4332.7695
FDF46,OUT018,1589.0632
DRL35,OUT046,670.5156
FDW46,OUT049,1047.8755
FDB58,OUT046,2281.9155
FDD47,OUT018,2576.2537
NCO17,OUT045,1830.505
FDJ26,OUT017,2962.526
FDU37,OUT045,1249.5734
